ENSG,ω_lower,ω,ω_upper,ω0_lower,ω0,ω0_upper,category,TR_ID_Homo_sapiens,TR_ID_Chlorocebus_sabaeus,TR_ID_Bos_taurus,TR_ID_Equus_caballus,TR_ID_Ovis_aries,TR_ID_Capra_hircus,TR_ID_Canis_familiaris
ENSG00000213203_GIMAP1,0.37348200000000004,0.43589399999999995,0.5018699999999999,0.30567300000000003,0.340119,0.377972,unclassified,ENST00000307194,ENSCSAT00000004916,Null,Null,Null,Null,ENSCAFT00000007373
ENSG00000213213_CCDC183,0.30655,0.333741,0.361057,0.265725,0.287806,0.307795,unclassified,ENST00000338005,ENSCSAT00000014028,ENSBTAT00000042795,ENSECAT00000020034,ENSOART00000001801,XM_018056184.1,ENSCAFT00000031097
ENSG00000213221_DNLZ,0.303492,0.355709,0.415549,0.347401,0.398449,0.447082,nearly-neutral,ENST00000371738,ENSCSAT00000013855,ENSBTAT00000017114,ENSECAT00000011055,ENSOART00000004932,XM_018056105.1,ENSCAFT00000031301
ENSG00000213246_SUPT4H1,0.00230403,0.00710034,0.0156803,0.011527299999999999,0.025653,0.0462927,unclassified,ENST00000225504,ENSCSAT00000003795,ENSBTAT00000004389,ENSECAT00000017502,ENSOART00000010905,XM_005693102.3,ENSCAFT00000027758
ENSG00000213281_NRAS,0.031818599999999995,0.045012199999999995,0.061055,0.0720415,0.09931319999999999,0.134089,unclassified,ENST00000369535,ENSCSAT00000016873,ENSBTAT00000012897,ENSECAT00000014647,ENSOART00000021805,XM_005677835.3,ENSCAFT00000015144
ENSG00000213316_LTC4S,0.17131300000000002,0.202544,0.240488,0.176982,0.21151999999999999,0.253338,nearly-neutral,ENST00000292596,ENSCSAT00000006401,ENSBTAT00000012836,ENSECAT00000021957,ENSOART00000003334,Null,ENSCAFT00000000553
ENSG00000213337_ANKRD39,0.105802,0.124365,0.14840699999999998,0.127288,0.152606,0.180911,unclassified,ENST00000443120,ENSCSAT00000015386,ENSBTAT00000014400,ENSECAT00000000093,ENSOART00000014942,XM_018054870.1,ENSCAFT00000047439
ENSG00000213339_QTRT1,0.07178639999999999,0.0826221,0.09384719999999999,0.07702339999999999,0.0910797,0.1064,nearly-neutral,ENST00000250237,ENSCSAT00000005005,ENSBTAT00000056840,ENSECAT00000015643,ENSOART00000018605,XM_018051072.1,ENSCAFT00000028020
ENSG00000213341_CHUK,0.08484689999999999,0.0955178,0.10715699999999999,0.1131,0.128761,0.147233,epistasis,ENST00000370397,ENSCSAT00000003698,ENSBTAT00000009985,ENSECAT00000007996,ENSOART00000015052,XM_018041347.1,ENSCAFT00000015231
ENSG00000213347_MXD3,0.360247,0.41242700000000004,0.47249399999999997,0.258484,0.296006,0.33984200000000003,adaptive,ENST00000423571,ENSCSAT00000006923,ENSBTAT00000006596,ENSECAT00000022625,ENSOART00000004609,XM_013965399.2,ENSCAFT00000026055
ENSG00000213397_HAUS7,0.390656,0.43164399999999997,0.469955,0.378911,0.41371199999999997,0.44402600000000003,nearly-neutral,ENST00000370211,ENSCSAT00000005008,ENSBTAT00000018739,ENSECAT00000016891,ENSOART00000008362,XM_018045200.1,ENSCAFT00000030456
ENSG00000213398_LCAT,0.153604,0.170971,0.193116,0.1418,0.164502,0.18397,nearly-neutral,ENST00000264005,ENSCSAT00000002037,ENSBTAT00000024018,ENSECAT00000024123,ENSOART00000003531,XM_005692166.1,ENSCAFT00000032380
ENSG00000213413_PVRIG,0.44538500000000003,0.498583,0.5585600000000001,0.47830100000000003,0.523829,0.567217,nearly-neutral,ENST00000317271,ENSCSAT00000015984,ENSBTAT00000013902,ENSECAT00000021295,ENSOART00000018587,XM_018041055.1,ENSCAFT00000023031
ENSG00000213445_SIPA1,0.120251,0.12976600000000002,0.140428,0.163293,0.178387,0.192968,epistasis,ENST00000534313,ENSCSAT00000006021,ENSBTAT00000018435,ENSECAT00000013717,ENSOART00000018710,XM_018042865.1,ENSCAFT00000021198
ENSG00000213463_SYNJ2BP,0.15041400000000002,0.187357,0.226609,0.196555,0.238073,0.287254,unclassified,ENST00000256366,ENSCSAT00000011085,ENSBTAT00000020908,ENSECAT00000013588,Null,XM_005686027.3,ENSCAFT00000026325
ENSG00000213471_TTLL13P,0.292797,0.315246,0.337198,0.314634,0.335941,0.35875,nearly-neutral,ENST00000438251,ENSCSAT00000015192,Null,ENSECAT00000014282,Null,Null,ENSCAFT00000019112
ENSG00000213551_DNAJC9,0.13234400000000002,0.150444,0.171906,0.167262,0.192579,0.219002,unclassified,ENST00000372950,ENSCSAT00000006736,ENSBTAT00000001254,ENSECAT00000004930,ENSOART00000008192,XM_005699196.3,ENSCAFT00000023265
ENSG00000213578_CPLX3,0.0637925,0.0814642,0.10068400000000001,0.10524000000000001,0.13495,0.16776300000000002,epistasis,ENST00000395018,ENSCSAT00000012401,ENSBTAT00000028562,ENSECAT00000005900,ENSOART00000003380,XM_005695134.3,ENSCAFT00000028507
ENSG00000213585_VDAC1,0.0208304,0.028762400000000004,0.039447699999999995,0.0335284,0.0467597,0.0623434,unclassified,ENST00000395044,Null,ENSBTAT00000053816,ENSECAT00000013217,ENSOART00000014913,XM_018050392.1,ENSCAFT00000037828
ENSG00000213593_TMX2,0.0786627,0.0944653,0.109526,0.08991080000000001,0.11066600000000001,0.132153,unclassified,ENST00000278422,ENSCSAT00000004038,ENSBTAT00000043809,ENSECAT00000015605,ENSOART00000011308,XM_005690286.3,ENSCAFT00000012435
ENSG00000213619_NDUFS3,0.128351,0.14760399999999999,0.16811900000000002,0.148794,0.173628,0.202092,unclassified,ENST00000263774,ENSCSAT00000003839,ENSBTAT00000024600,ENSECAT00000014195,ENSOART00000007751,XM_018059089.1,ENSCAFT00000013355
ENSG00000213625_LEPROT,0.041843,0.0582413,0.07662580000000001,0.059952899999999996,0.0892317,0.11928599999999999,unclassified,ENST00000613538,ENSCSAT00000017180,ENSBTAT00000007762,ENSECAT00000017208,Null,Null,ENSCAFT00000045035
ENSG00000213626_LBH,0.042458499999999996,0.0594078,0.079346,0.06727999999999999,0.09511010000000002,0.130751,unclassified,ENST00000401506,ENSCSAT00000009198,ENSBTAT00000037014,ENSECAT00000000397,ENSOART00000021384,XM_018055480.1,ENSCAFT00000008549
ENSG00000213639_PPP1CB,0.012822799999999999,0.0219223,0.0318233,0.015463999999999999,0.025475,0.038941199999999995,unclassified,ENST00000296122,ENSCSAT00000008728,ENSBTAT00000016514,ENSECAT00000016734,ENSOART00000021286,XM_018055488.1,ENSCAFT00000008467
ENSG00000213654_GPSM3,0.20541900000000002,0.252817,0.310658,0.245443,0.293114,0.344928,nearly-neutral,ENST00000375040,ENSCSAT00000007401,Null,ENSECAT00000028832,ENSOART00000019096,XM_005696532.3,ENSCAFT00000001227
ENSG00000213658_LAT,0.261383,0.29430300000000004,0.33014499999999997,0.342941,0.378492,0.413663,epistasis,ENST00000395461,ENSCSAT00000004412,ENSBTAT00000028315,ENSECAT00000022679,ENSOART00000001236,XM_018040784.1,ENSCAFT00000044423
ENSG00000213672_NCKIPSD,0.110464,0.12262999999999999,0.136541,0.13795,0.15446700000000002,0.170683,epistasis,ENST00000294129,ENSCSAT00000013496,ENSBTAT00000029131,ENSECAT00000012666,ENSOART00000017691,XM_018067184.1,ENSCAFT00000019322
ENSG00000213676_ATF6B,0.181038,0.195306,0.21099099999999998,0.23201999999999998,0.254255,0.274534,epistasis,ENST00000375203,ENSCSAT00000007307,ENSBTAT00000045345,ENSECAT00000023281,ENSOART00000000997,XM_018038916.1,ENSCAFT00000001189
ENSG00000213694_S1PR3,0.112203,0.128334,0.144502,0.130074,0.14943299999999998,0.170248,unclassified,ENST00000358157,ENSCSAT00000018597,ENSBTAT00000015111,ENSECAT00000002872,ENSOART00000008371,XM_005684237.3,ENSCAFT00000003462
ENSG00000213699_SLC35F6,0.112132,0.12773900000000002,0.143506,0.108954,0.130719,0.1526,nearly-neutral,ENST00000344420,ENSCSAT00000007355,ENSBTAT00000024978,ENSECAT00000018798,ENSOART00000020681,XM_005686928.3,ENSCAFT00000048138
ENSG00000213722_DDAH2,0.049275400000000004,0.0598508,0.07157310000000001,0.0839482,0.10265899999999999,0.121929,unclassified,ENST00000375789,ENSCSAT00000006737,ENSBTAT00000017991,ENSECAT00000024954,ENSOART00000006015,XM_018038622.1,ENSCAFT00000000953
ENSG00000213760_ATP6V1G2,0.0316974,0.0458197,0.0652973,0.0676703,0.102161,0.144172,unclassified,ENST00000415099,ENSCSAT00000006579,Null,Null,Null,XM_005696607.3,ENSCAFT00000000798
ENSG00000213780_GTF2H4,0.0221138,0.0288658,0.0380094,0.031370999999999996,0.04258680000000001,0.0555289,unclassified,ENST00000259895,ENSCSAT00000006361,ENSBTAT00000054213,Null,ENSOART00000011866,Null,ENSCAFT00000000727
ENSG00000213782_DDX47,0.0571524,0.06649110000000001,0.07724550000000001,0.0729748,0.0851263,0.10091,unclassified,ENST00000358007,ENSCSAT00000006627,ENSBTAT00000003058,ENSECAT00000025496,ENSOART00000022709,XM_005680814.3,ENSCAFT00000020996
ENSG00000213809_KLRK1,0.38765700000000003,0.437564,0.494281,0.418087,0.465074,0.509117,nearly-neutral,ENST00000240618,ENSCSAT00000007056,ENSBTAT00000006469,ENSECAT00000018407,ENSOART00000022878,XM_018048485.1,ENSCAFT00000039858
ENSG00000213822_CEACAM18,0.553179,0.618572,0.694774,0.43164300000000005,0.465876,0.498359,adaptive,ENST00000396477,Null,ENSBTAT00000006050,Null,ENSOART00000015809,XM_018063197.1,ENSCAFT00000004587
ENSG00000213853_EMP2,0.276192,0.33679899999999996,0.41731899999999994,0.141855,0.163801,0.187531,adaptive,ENST00000359543,ENSCSAT00000006556,ENSBTAT00000009444,ENSECAT00000023162,ENSOART00000006293,XM_018040779.1,ENSCAFT00000030116
ENSG00000213886_UBD,0.40879899999999997,0.48190200000000005,0.56279,0.349932,0.400752,0.463924,unclassified,ENST00000377050,ENSCSAT00000006118,Null,ENSECAT00000006839,Null,Null,ENSCAFT00000049500
ENSG00000213889_PPM1N,0.216448,0.242222,0.27053,0.297568,0.33205300000000004,0.367417,epistasis,ENST00000451287,ENSCSAT00000001200,ENSBTAT00000063255,ENSECAT00000005442,ENSOART00000010919,XM_018062605.1,ENSCAFT00000007128
ENSG00000213892_CEACAM16,0.106065,0.120208,0.133516,0.12031800000000001,0.138763,0.15598099999999998,unclassified,ENST00000587331,ENSCSAT00000001295,ENSBTAT00000019915,ENSECAT00000013092,ENSOART00000010051,XM_018062552.1,ENSCAFT00000007495
ENSG00000213901_SLC23A3,0.359923,0.389372,0.42229799999999995,0.397992,0.429093,0.46015600000000006,unclassified,ENST00000455516,ENSCSAT00000006384,ENSBTAT00000016751,ENSECAT00000007305,ENSOART00000021576,XM_005676557.3,ENSCAFT00000023854
ENSG00000213903_LTB4R,0.364677,0.40613299999999997,0.44918,0.24841999999999997,0.280961,0.307334,adaptive,ENST00000345363,ENSCSAT00000019487,ENSBTAT00000036478,ENSECAT00000004129,ENSOART00000020807,XM_018054642.1,ENSCAFT00000019461
ENSG00000213918_DNASE1,0.201819,0.225394,0.248325,0.192939,0.21814099999999997,0.24130700000000002,nearly-neutral,ENST00000407479,ENSCSAT00000008010,ENSBTAT00000063394,ENSECAT00000008577,ENSOART00000002347,XM_018040243.1,ENSCAFT00000030587
ENSG00000213928_IRF9,0.319121,0.352066,0.38451799999999997,0.325536,0.357383,0.388371,nearly-neutral,ENST00000396864,ENSCSAT00000014146,ENSBTAT00000047029,ENSECAT00000026310,ENSOART00000020909,XM_005685222.3,ENSCAFT00000019065
ENSG00000213930_GALT,0.16275599999999998,0.18320899999999998,0.20953200000000002,0.166492,0.192674,0.22179000000000001,nearly-neutral,ENST00000378842,ENSCSAT00000008245,ENSBTAT00000020997,ENSECAT00000008606,ENSOART00000009977,XM_005684087.3,ENSCAFT00000003087
ENSG00000213937_CLDN9,0.0349524,0.0438443,0.0538937,0.0489157,0.0649799,0.0840921,unclassified,ENST00000445369,ENSCSAT00000018934,ENSBTAT00000065513,ENSECAT00000003780,ENSOART00000011522,XM_005697412.2,ENSCAFT00000037477
ENSG00000213949_ITGA1,0.152569,0.16386099999999998,0.175263,0.18598199999999998,0.199919,0.21374200000000002,epistasis,ENST00000282588,ENSCSAT00000014800,ENSBTAT00000034583,ENSECAT00000018839,ENSOART00000009022,XM_018065522.1,ENSCAFT00000044970
ENSG00000213965_NUDT19,0.407041,0.453107,0.507579,0.334196,0.360272,0.388263,adaptive,ENST00000397061,ENSCSAT00000002830,ENSBTAT00000045167,Null,ENSOART00000004583,XM_013971291.2,ENSCAFT00000046142
ENSG00000213977_TAX1BP3,0.00555847,0.013089400000000001,0.0228774,0.014656799999999998,0.0305051,0.051452599999999994,unclassified,ENST00000225525,ENSCSAT00000011672,ENSBTAT00000001098,ENSECAT00000026282,ENSOART00000018943,XM_005693412.3,ENSCAFT00000030748
ENSG00000213983_AP1G2,0.191529,0.207682,0.224598,0.225386,0.242431,0.261198,epistasis,ENST00000308724,ENSCSAT00000014032,ENSBTAT00000055864,ENSECAT00000016257,ENSOART00000020990,Null,ENSCAFT00000018396
ENSG00000213995_NAXD,0.16084500000000002,0.17671099999999998,0.195684,0.209459,0.23288699999999998,0.25656999999999996,epistasis,ENST00000309957,ENSCSAT00000015561,ENSBTAT00000015238,ENSECAT00000010445,Null,XM_018056357.1,ENSCAFT00000009838
ENSG00000213996_TM6SF2,0.192254,0.213575,0.235325,0.196399,0.221212,0.24328899999999998,nearly-neutral,ENST00000389363,ENSCSAT00000003189,ENSBTAT00000021354,ENSECAT00000025182,ENSOART00000009480,XM_005682084.3,ENSCAFT00000022762
ENSG00000214013_GANC,0.239945,0.25605500000000003,0.274731,0.26458899999999996,0.28313699999999997,0.30149000000000004,unclassified,ENST00000318010,ENSCSAT00000006598,ENSBTAT00000011675,ENSECAT00000026930,ENSOART00000022356,XM_005685532.3,ENSCAFT00000016062
ENSG00000214022_REPIN1,0.110009,0.12304100000000001,0.136052,0.161071,0.182409,0.202489,epistasis,ENST00000489432,ENSCSAT00000004928,ENSBTAT00000056211,ENSECAT00000017296,Null,XM_018046776.1,ENSCAFT00000048690
ENSG00000214063_TSPAN4,0.0341291,0.0421351,0.0505796,0.041645999999999996,0.0544783,0.0721177,unclassified,ENST00000409531,ENSCSAT00000008603,ENSBTAT00000025806,ENSECAT00000013475,ENSOART00000005329,XM_018045637.1,ENSCAFT00000045139
ENSG00000214078_CPNE1,0.136638,0.156567,0.180452,0.163778,0.188371,0.215336,unclassified,ENST00000317677,ENSCSAT00000008412,ENSBTAT00000009138,ENSECAT00000004589,Null,Null,ENSCAFT00000013153
ENSG00000214087_ARL16,0.170646,0.20216800000000001,0.23842800000000003,0.200193,0.23145900000000003,0.265812,nearly-neutral,ENST00000397498,ENSCSAT00000000263,ENSBTAT00000042620,ENSECAT00000029048,ENSOART00000019943,XM_018063594.1,ENSCAFT00000038295
ENSG00000214097_SMCO1,0.303962,0.346661,0.400591,0.383658,0.42391999999999996,0.47596099999999997,unclassified,ENST00000397537,ENSCSAT00000006667,ENSBTAT00000017713,ENSECAT00000006963,ENSOART00000022149,XM_005675068.2,ENSCAFT00000049271
ENSG00000214102_WEE2,0.391198,0.425068,0.45940299999999995,0.407355,0.432413,0.46499300000000005,nearly-neutral,ENST00000397541,ENSCSAT00000006160,ENSBTAT00000050790,ENSECAT00000023305,ENSOART00000015225,Null,ENSCAFT00000006250
ENSG00000214113_LYRM4,0.125378,0.165498,0.20608600000000002,0.18098599999999998,0.23278600000000002,0.291695,unclassified,ENST00000500576,ENSCSAT00000005355,ENSBTAT00000044551,ENSECAT00000029047,Null,Null,ENSCAFT00000047941
ENSG00000214128_TMEM213,0.23527800000000001,0.276424,0.32812600000000003,0.27319699999999997,0.320834,0.378312,nearly-neutral,ENST00000442682,ENSCSAT00000006762,ENSBTAT00000001999,ENSECAT00000011766,ENSOART00000011501,XM_013963523.2,ENSCAFT00000006595
ENSG00000214140_PRCD,0.22949899999999998,0.297467,0.390868,0.319176,0.403604,0.493601,unclassified,ENST00000592014,ENSCSAT00000003117,ENSBTAT00000053051,Null,ENSOART00000007488,XM_005694108.2,ENSCAFT00000049113
ENSG00000214160_ALG3,0.112719,0.127643,0.144404,0.129419,0.15376099999999998,0.177392,unclassified,ENST00000397676,ENSCSAT00000011738,ENSBTAT00000032212,ENSECAT00000026896,ENSOART00000022449,XM_013964097.2,ENSCAFT00000019753
ENSG00000214193_SH3D21,0.59722,0.644998,0.694905,0.559722,0.5900529999999999,0.618163,unclassified,ENST00000453908,ENSCSAT00000017433,ENSBTAT00000052178,ENSECAT00000021809,ENSOART00000021436,XM_018041703.1,ENSCAFT00000038424
ENSG00000214194_SMIM30,0.07144400000000001,0.12529200000000001,0.189443,0.136939,0.195747,0.276097,unclassified,ENST00000397764,ENSCSAT00000009181,ENSBTAT00000063085,Null,ENSOART00000009088,Null,ENSCAFT00000043826
ENSG00000214212_C19orf38,0.271138,0.305048,0.346141,0.296025,0.341183,0.37745300000000004,nearly-neutral,ENST00000592854,ENSCSAT00000011570,ENSBTAT00000045933,ENSECAT00000021186,ENSOART00000018787,XM_005682370.3,ENSCAFT00000027948
ENSG00000214216_IQCJ,0.0991094,0.129879,0.16559000000000001,0.175994,0.228113,0.294219,epistasis,ENST00000451172,Null,ENSBTAT00000004075,ENSECAT00000021793,ENSOART00000002444,XM_018050356.1,ENSCAFT00000047003
ENSG00000214226_C17orf67,0.163495,0.198631,0.252265,0.19952899999999998,0.23769,0.280816,unclassified,ENST00000397861,ENSCSAT00000003618,ENSBTAT00000049635,ENSECAT00000023232,ENSOART00000007542,XM_013971849.2,ENSCAFT00000047386
ENSG00000214237_MINDY4B,0.31582,0.358059,0.402416,0.337212,0.375815,0.417351,nearly-neutral,ENST00000465419,ENSCSAT00000009725,ENSBTAT00000057121,Null,ENSOART00000004701,XM_005675574.2,ENSCAFT00000045048
ENSG00000214253_FIS1,0.0462479,0.06275700000000001,0.08100239999999999,0.060724,0.08495280000000001,0.115002,unclassified,ENST00000435848,ENSCSAT00000016131,ENSBTAT00000010389,ENSECAT00000013819,ENSOART00000016168,XM_005697811.3,ENSCAFT00000021909
ENSG00000214285_NPS,0.358476,0.44610200000000005,0.542325,0.446388,0.520713,0.596694,unclassified,ENST00000398023,ENSCSAT00000002486,Null,Null,ENSOART00000015257,XM_018041156.1,ENSCAFT00000043753
ENSG00000214290_COLCA2,0.297417,0.335319,0.374607,0.404796,0.44519200000000003,0.48929300000000003,epistasis,ENST00000638573,ENSCSAT00000000942,Null,ENSECAT00000010536,ENSOART00000015022,XM_018059809.1,ENSCAFT00000037734
ENSG00000214336_FOXI3,0.17695,0.199977,0.22568600000000003,0.244167,0.271318,0.302356,epistasis,ENST00000428390,ENSCSAT00000014487,ENSBTAT00000054707,ENSECAT00000028852,ENSOART00000022622,XM_018055350.1,ENSCAFT00000043061
ENSG00000214357_NEURL1B,0.0431517,0.050961900000000004,0.059338699999999994,0.0678777,0.0825916,0.0978925,unclassified,ENST00000369800,ENSCSAT00000007685,ENSBTAT00000001872,Null,ENSOART00000004256,XM_018065684.1,ENSCAFT00000026634
ENSG00000214360_EFCAB9,0.253076,0.29239899999999996,0.335037,0.24883400000000003,0.286056,0.323701,nearly-neutral,ENST00000398186,ENSCSAT00000007701,ENSBTAT00000011687,ENSECAT00000016307,ENSOART00000004145,XM_013972701.2,ENSCAFT00000026640
ENSG00000214367_HAUS3,0.272951,0.301152,0.327534,0.3581,0.38578,0.41645,epistasis,ENST00000243706,ENSCSAT00000013830,ENSBTAT00000034513,ENSECAT00000004767,Null,XM_018049824.1,ENSCAFT00000023629
ENSG00000214376_VSTM5,0.137357,0.158603,0.186905,0.176873,0.21055100000000002,0.241473,unclassified,ENST00000409977,ENSCSAT00000001449,ENSBTAT00000003564,ENSECAT00000011637,ENSOART00000002177,XM_018043460.1,ENSCAFT00000006744
ENSG00000214415_GNAT3,0.0611634,0.07299630000000001,0.0858786,0.08157260000000001,0.09964400000000001,0.117549,unclassified,ENST00000398291,ENSCSAT00000009967,ENSBTAT00000011395,ENSECAT00000021956,ENSOART00000018761,XM_005679088.2,ENSCAFT00000021691
ENSG00000214456_PLIN5,0.17640899999999998,0.195231,0.21513600000000002,0.195176,0.21658899999999998,0.238723,unclassified,ENST00000381848,ENSCSAT00000008587,ENSBTAT00000054581,Null,ENSOART00000010156,XM_018050880.1,ENSCAFT00000030208
ENSG00000214513_NOTO,0.378884,0.436288,0.5073949999999999,0.41389499999999996,0.46153900000000003,0.5142140000000001,nearly-neutral,ENST00000398468,ENSCSAT00000013457,ENSBTAT00000047327,Null,ENSOART00000012721,XM_018054708.1,ENSCAFT00000046319
ENSG00000214517_PPME1,0.0411269,0.051507000000000004,0.06335740000000001,0.06342010000000001,0.08040510000000001,0.09893539999999999,unclassified,ENST00000398427,ENSCSAT00000002055,ENSBTAT00000039760,ENSECAT00000011260,ENSOART00000010361,XM_005689967.1,ENSCAFT00000008923
ENSG00000214530_STARD10,0.0424561,0.053471000000000005,0.065296,0.0520736,0.0671278,0.0852437,unclassified,ENST00000543304,ENSCSAT00000002140,ENSBTAT00000020202,ENSECAT00000016240,Null,XM_018059390.1,ENSCAFT00000009119
ENSG00000214595_EML6,0.031901599999999995,0.034921499999999994,0.0386408,0.0471171,0.053475199999999994,0.059900199999999994,unclassified,ENST00000356458,ENSCSAT00000011981,ENSBTAT00000014742,ENSECAT00000024300,ENSOART00000003440,XM_018055247.1,ENSCAFT00000045075
ENSG00000214642_DEFB113,0.422538,0.5607479999999999,0.744121,0.36536199999999996,0.44988,0.530131,unclassified,ENST00000398718,ENSCSAT00000010993,Null,Null,ENSOART00000013722,Null,ENSCAFT00000035229
ENSG00000214655_ZSWIM8,0.0526932,0.0584943,0.064774,0.06805939999999999,0.07679789999999999,0.08656330000000001,epistasis,ENST00000398706,ENSCSAT00000007001,ENSBTAT00000016807,ENSECAT00000008058,ENSOART00000008862,XM_018042247.1,ENSCAFT00000023812
ENSG00000214681_IQCF5,0.243592,0.28839000000000004,0.330861,0.296525,0.335515,0.373832,unclassified,ENST00000446461,ENSCSAT00000018882,ENSBTAT00000057012,ENSECAT00000004467,ENSOART00000007466,XM_005695900.3,ENSCAFT00000016002
ENSG00000214686_IQCF6,0.14049,0.183416,0.22514499999999998,0.170952,0.21786599999999998,0.26037,nearly-neutral,ENST00000398780,ENSCSAT00000018880,ENSBTAT00000063341,Null,ENSOART00000007516,XM_013973691.1,ENSCAFT00000044015
ENSG00000214688_C10orf105,0.249315,0.297913,0.352854,0.312247,0.36395500000000003,0.41140600000000005,unclassified,ENST00000441508,ENSCSAT00000018518,ENSBTAT00000063722,Null,Null,XM_018042150.1,ENSCAFT00000045681
ENSG00000214694_ARHGEF33,0.08310260000000001,0.09306,0.103881,0.0904585,0.10419300000000001,0.116744,unclassified,ENST00000409978,ENSCSAT00000010437,ENSBTAT00000022655,ENSECAT00000019798,ENSOART00000009308,XM_018055147.1,ENSCAFT00000049969
ENSG00000214700_C12orf71,0.5545180000000001,0.622942,0.7026899999999999,0.59307,0.638712,0.683991,nearly-neutral,ENST00000429849,ENSCSAT00000005700,ENSBTAT00000003598,ENSECAT00000016235,ENSOART00000021497,XM_005680773.3,ENSCAFT00000047016
