CdsId	Chromosome	SeqLength	NbrExons	Ptot	Pn	Ps	Dtot	Dn	Ds	SitesN	SitesS	SFSnLength	SFSsLength	SFSn	SFSs
ENSG00000278619_MRM1	17	1059	5	22	14	8	5	3	2	785	274	14	8	2;1;2;23;1;355;28;1;20;1;1;1;1;1	13;3;7;1;3;1;1;4
ENSG00000182022_CHST15	10	1683	7	57	31	26	7	3	4	1400	283	31	26	1;2;1;1;2;1;5;1;1;1;1;1;1;1;2;1;1;1;1;14;1;2;7;3;1;2;1;1;55;90;1	200;3;19;10;1;3;13;594;1;1;2;80;1;78;1;1;1;415;1;1;7;8;1;2;4;1
ENSG00000056097_ZFR	5	3222	20	43	19	24	14	7	7	2369	736	19	24	2;1;1;1;1;1;1;1;1166;1;2;1;5;406;1;1;1;1;1	1;1;2;1;1;1;4;1;106;1;1;1;1;1;1;1;1;1;2;1;5;9;2;1
ENSG00000104408_EIF3E	8	1335	13	15	7	8	27	18	9	1084	218	7	8	1;1;2;1;1;2;1	1;1;1;1;1;1;13;4
ENSG00000135486_HNRNPA1	12	1116	10	19	10	9	6	1	5	667	293	10	9	1;2;4;1;1;1;1;1;1;2	2;1;1;3;3;1;1;1;1
ENSG00000011600_TYROBP	19	432	5	19	12	7	6	4	2	248	91	12	7	1;1;1;7;1;2;1;116;1;1;10;5	1;1;1;56;1;3;1
ENSG00000120519_SLC10A7	4	1074	12	25	19	6	7	4	3	732	336	19	6	6;1;1;6;1;93;1;10;1;2;10;3;4;1;1;1;1;21;2	1;1;1;3;22;1
ENSG00000214216_IQCJ	3	477	5	15	10	5	2	1	1	334	143	10	5	1;1;1;1;2;1;1;1;1;1	2;4;98;1;1
ENSG00000183722_LHFP	13	600	3	19	10	9	1	0	1	427	173	10	9	1;5;1;1;1;1;1;1;1;6	3;1;15;2;1;11;2;341;2
ENSG00000136631_VPS45	1	1710	15	22	13	9	4	1	3	1209	501	13	9	1;197;1;1;3;3;4;11;1;1;1;1;1	1;1;28;4;1;5;197;1;1
ENSG00000156222_SLC28A1	15	1947	17	67	41	26	14	7	7	1423	521	41	26	4;2;1;23;3;1;1;1;10;1919;41;1;1;1;1;1505;1;1;9;2;1;1;2;2;1;1;1;1;1;1;602;1;1042;15;1;1;1;1;1;1;3	1;1;37;1;1;11;1;2;1;1;4;2;156;3;1;1;843;1;10;2162;2;1;347;1;1;30
ENSG00000136114_THSD1	13	2556	4	55	31	24	17	9	8	1530	596	31	24	1;1;3;1;150;1;1;1;1;1;3;1;137;1;1;5;1;1;2;2;1;1;1;1;40;6;267;2;1;1;4	1;4;1;1;1;74;7;1;354;281;1;9;11;1;9;1;1;1;23;4;1;80;2065;1
ENSG00000129244_ATP1B2	17	870	7	18	12	6	4	0	4	690	180	12	6	1;1;1;1;2;1;1;1;1;1;1;1	8;1052;37;1;4;31
ENSG00000176225_RTTN	18	6600	49	136	87	49	38	26	12	4542	2136	87	49	1;15;1;2;1;1;21;4;1;1;2;1;1;3;1;1048;18;13;4;57;33;86;1;2;1;1;6;1;1;1;1;2;1;1;1;4;1;2;1;1;1;1;32;1;7;1;2;2;1;1;1;12;1;52;4;1;6;1;1;1;22;1;1;1;1;1;53;1;1;11;3;1;1;2;1;21;1;2;469;3;1;6;1;1;1441;26;1	1;763;21;22;7;1;1;27;3;1;3;1;25;1;2;1;1;2;2;1;37;1;1;1;1;1;1;2;2;7;5;27;1;1;1;1;53;1;2;1;13;6;1;6;1;2;2;1;31
ENSG00000160654_CD3G	11	546	6	9	6	3	3	0	3	381	165	6	3	4;18;1;1;1490;5	2;2;1484
ENSG00000203772_SPRN	10	453	1	11	6	5	5	2	3	308	142	6	5	1;1;1;2424;1;9	1503;1;62;1;6
ENSG00000083535_PIBF1	13	2271	17	57	39	18	11	5	6	1880	391	39	18	1;3;3;5;1;17;2;1;1;1;1677;3;1;1;1;29;1;2;2;3;1;1;2;89;1;1;1;4;23;1;1;35;2;1;1;1;114;1;1	83;1;1;1;1;1;1;1;4;2;1;1;1;1;1;1;40;1
ENSG00000177098_SCN4B	11	684	5	13	7	6	4	2	2	546	138	7	6	1;6;1;1;1;1;3	3;1;2;1;1;175
ENSG00000093009_CDC45	22	1794	19	42	23	19	11	2	9	1388	310	23	19	1;6;1;1;2;31;1;3;1;1;1;19;1;1;1;1;2;1;1;1;1;1;3	1;479;1;247;172;1;1;2;1;6;1;1;1;1;1;1;1;2;9
ENSG00000107651_SEC23IP	10	3000	18	72	43	29	23	11	12	2101	899	43	29	1;1;1;1;2;1;6;1;1;1;14;2;1;6;1;41;6;1;1;1;1;1;1;1;1;11;7;3;1;1;1;79;1245;20;1;1;2;1;1;3;1;1;1	2;1;1;95;2;1;1;1;60;1;1;1;1;585;2;5;1;1;1;6;597;1;2;1;2;1;1;1;584
ENSG00000110315_RNF141	11	690	5	18	10	8	3	3	0	508	182	10	8	1;1;1;1;1;2;1;5;25;1	1;1;15;1;9;16;1786;1
ENSG00000118271_TTR	18	555	8	16	11	5	8	4	4	308	133	11	5	1;117;1;1;14;1;1;13;5;28;1	1;1;46;18;1
ENSG00000073711_PPP2R3A	3	3450	13	82	58	24	10	5	5	2495	955	58	24	1;1;63;713;1;9;1;11;1731;1;11;1;2;11;7;5;1;1;2;2;1;1;1;1;1;1;155;1;1;1;1;1;1;71;2;1;7;1;12;2;865;1;20;129;1;1;1;4;1;5;1;35;2;1;3;2;10;1	2;936;2;9;177;1;1;2;3;1;2;2;17;1;6;4;22;81;1;5;13;29;1;1
ENSG00000075568_TMEM131	2	5649	41	108	66	42	21	8	13	3892	1757	66	42	1;1;2;1;5;2;1;62;48;1;1;1;1;1;1;1;1;1;5;1;15;2;1;2;1;163;1;2;737;16;5;1;1;1;3;1;1;5;2;2;1;1;3;4;1;1;1;18;1;2;1;2;1;4;1;1;2;1;1;23;1;9;1;36;1;7	13;3;1;1;21;1;1;1;1;1;1;9;4;5;1;2;1;1;1;1;1;8;1;1;3;1;1;46;1;2;135;7;1;1;23;1;1;3;3;5;2043;1
ENSG00000115009_CCL20	2	288	4	7	5	2	3	1	2	202	86	5	2	5;5;1;1;1	1;16
ENSG00000139915_MDGA2	14	2868	17	70	36	34	3	2	1	2190	678	36	34	1;1;1;1;1;1;836;1;17;1;1;1;1;2;2;2;1;1;7;2;1;98;1;1;1;1;1;1;1;3;1;1;1;1;5;2	1;1;3;4;4;1;1;1;1;3;1;2;1;1;3;5;7;6;1;1;1;2;12;3;5;1;190;1;1;2;7;1;1;1
ENSG00000113073_SLC4A9	5	2949	21	74	49	25	14	6	8	2082	867	49	25	12;1;1;1;4;1;2;1;1;8;1;1;1;1;2;1;1;2;1;16;1;1;1;4;1;1;11;2;1;1;1;1;1;1;19;1;32;19;1;3;1;1;1;1;1;27;3;123;4	1;1;34;30;1008;2;1;1;1;1;4;1;2;2;1455;1;1;1;1;1;2;1;2;1;16
ENSG00000182670_TTC3	21	6075	45	143	85	58	40	25	15	4377	1698	85	58	1;1;1;1;3;1;1;1;1;2;1;1;1;139;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;2;1863;1;1;103;669;1;1;2;1;39;1;1;3;46;125;1;1;8;1;2;1;2;1;1;1;2;1;1;28;1;86;99;1;1;14;1310;1;1;4;6;1;9;39;2;1;1;1;1;1;1;1;13	1;9;1;1;1;7;1;1;4;28;7;1;2;1;2044;4;6;1;1;1;1;528;1;1;1;47;1;7;2;24;1;1;1;2;2;2;1;4;3;1;7;1;7;1;1;1;1;1;2007;1;41;2;2043;3;1;14;1;1
ENSG00000170989_S1PR1	1	1146	1	22	14	8	110	68	42	903	210	14	8	110;35;1;10;1;1;1;1;1;1;1;1;1;1	3;1;1;2;1;2;2;1
ENSG00000132182_NUP210	3	5661	40	167	109	58	54	21	33	4244	1417	109	58	2;2;1;3;5;4;1943;1;1;1;547;2;3;5;1;1;1;1;1;1;1;1;2;1;1;5;1;1;1;1;9;1;1;1;1;1;6;1;3;12;1;1;1;4;2;5;1;1;1;1;4;11;1;66;1;2;1;1;1;1;1;1044;1;2;2128;1;908;3;2;3;1;3;1;2110;9;1;1;1;1;1;1;2;4;1;2;1;1;1;1;2419;2;1;2;2;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1	1;2;1;3;1;1;1;3;1;11;3;2215;2402;11;15;1;1985;1;2;3;1;1;2;2447;3;1;1;2;7;7;1;2120;4;1;1;7;1;1;15;2;12;1;2;1;4;28;3;1;1;1;14;1;3;32;1;2;15;1
ENSG00000105711_SCN1B	19	804	3	27	13	14	86	56	30	479	88	13	14	1;16;1;1;105;1;24;1891;2;1;638;597;1	1;1;14;30;27;1;1;1;6;1;1;1;1;1
ENSG00000155760_FZD7	2	1722	1	32	9	23	6	0	6	1489	233	9	23	36;1;1;19;2;1;1;1;1	1;2;18;1;1;18;1;1;3;2;1;1;5;1;1;1;1;2;5;1;1;1;2
ENSG00000156931_VPS8	3	4284	47	88	58	30	56	36	20	3233	1048	58	30	7;3;1;1;1;2234;1;1;1;1;1;2;1;1;1;1;5;1;1;1;1;1;1;3;1;1;1;1;10;2;1;8;4;7;9;1;1;1;1;1;1;1;1432;1;1;5;1;74;1;8;934;58;1;1;1;1;1;1	1;1;2;1;1;1;2232;1;2;1;137;1;1;1;2279;9;4;629;1;13;2;749;1;1;1;1;3;1;7;31
ENSG00000169992_NLGN2	17	2505	7	51	17	34	7	0	7	1610	436	17	34	1;1;1;1;1;1;1;2;1;1;1;1;3;1;1;53;1	22;1;1;1;1;2;1;1;394;1;13;1157;1;4;963;1;1;2;1;54;15;1;5;5;1;331;1;1;4;1;1;1;1622;6
ENSG00000123405_NFE2	12	1119	2	17	11	6	6	1	5	753	366	11	6	1;1;1;1;2;3;1;1;1;1;1	1;1;1;4;1;1
ENSG00000196739_COL27A1	9	5580	61	210	135	75	467	336	131	2133	1209	135	75	1;1;39;70;2;1;4;1;678;1060;5;3;1;1;1;6;1;1;4;20;73;32;1;2;1;2;25;1;2;14;1885;2;1;1;1;4;1;1;1;1;1091;1;1;3;1;1;2;2;1;1;1457;1;1;1;2;12;3;1;2;1;1;1;1;1;2;1;6;2;1;3;1;1;2;2;1;1;13;1;1;1;2;1;1;1;1;2;13;1;1;1;1;1;9;1;1;1;1;1;1;56;1;1;231;15;2122;16;1;1;1;15;1;1;1;2;1;1;1;3;1;1;2;4;1;18;5;2;1;1;1;1;1;1;512;1;1	2;1;7;1;58;4;39;1;1;1;1;1;30;2;1;1;1;11;69;1;39;1;1;30;1;1;1;1;1078;359;1;39;399;2;23;425;1;1;1;1;1;1593;1;146;1;1;1;1957;185;1;5;7;3;731;1;27;1173;398;1;3;1;2;1;182;1;3;1;1;112;7;143;1;1;1;1
ENSG00000033050_ABCF2	7	1902	15	38	14	24	25	11	14	1455	444	14	24	37;1;8;1;1;1;1;1;1;1;1;1;1;1	2;1;2;4;1;250;436;1;1;1;3;269;1;2100;1;1;37;2;66;2;6;1307;1;5
ENSG00000153233_PTPRR	12	1971	14	58	44	14	8	5	3	1349	622	44	14	1;1;2;1;1;1;4;1;81;1;2;1;1;355;1;1;3;1;1611;5;1;1;1;1;108;1;7;3;1;4;7;3;1;1;1;21;1;2;1;2;1;1;5;1	1;1;11;5;3;1;1;41;1;238;1;1;1;44
ENSG00000050730_TNIP3	4	1128	13	36	24	12	6	2	4	780	348	24	12	1;1;3;1;1;21;67;1;1;1;1;1;2;3;3;2;3;1;1;1;68;24;1;2	1;4;1;1;639;2;1;3;1;9;1;1
ENSG00000078549_ADCYAP1R1	7	1572	17	36	20	16	6	0	6	1035	369	20	16	2;10;1;5;3;1;1;1;10;2;1;6;1;7;2;2;1;1;1;1	3;43;31;1;4;1;1;3;1;4;1;4;1;6;2;98
ENSG00000138030_KHK	2	894	8	40	25	15	4	1	3	673	221	25	15	2;1660;1;1;4;1;7;5;2;2;1;10;3;1;4;1;1;1;1;6;1;5;1;3;1	1;1;1;1;2;1;8;1;1;1;2;1;1;32;4
ENSG00000137203_TFAP2A	6	1317	7	21	9	12	1	0	1	1007	304	9	12	1;2;1;1;1;1;1;1;3	445;2;1;1;1;12;30;1;2;1;5;1
ENSG00000162236_STX5	11	1065	10	29	16	13	7	1	6	825	240	16	13	1;1;2;1;3;1;1;3;1;1;6;2;1;1;1;1	546;1;1;4;4;8;1;1;567;2;2;31;18
ENSG00000168884_TNIP2	4	1287	6	48	26	22	7	2	5	741	255	26	22	1;4;1717;1;2;1;2;1;2;3;1;1;3;1;1;2;1;1;1;1;1;1;1;1;13;210	1066;19;1;1;14;1;2;2;49;1;1;2;9;1;47;13;1;1;51;87;1;2
ENSG00000125818_PSMF1	20	813	7	27	19	8	5	4	1	625	188	19	8	1;1353;1;1;1;1;2;1;6;1010;97;2;1;5;1;3;1;1;1	1;15;1;1;470;12;2;1
ENSG00000042062_FAM65C	20	2838	21	124	83	41	24	11	13	2220	618	83	41	2;1;2;3;1;1;1;1;4;2;2;1;2;2;7;1;1;2;1;1;56;1511;3;1;87;1;3;1;1;1;53;1;1;2;1;1;1;10;1;1;2;1;3;1;1;2;2;25;3;10;1;1;1;1;2;2;19;1;1;1;2;1;15;2;1;1;4;1;1;2;1;1;2;2;1;7;2;1;1;1;3;2;4	7;2;2;3;1;5;25;3;1;3;1;2;1;1;2;71;4;1;1;122;24;73;2;3;19;55;82;1;4;1;4;1;1;17;1;1;9;28;4;1;4
ENSG00000152661_GJA1	6	1146	1	23	12	11	6	1	5	814	332	12	11	1;1;1;1;1;4;15;1;2;3;1;1	1;3;1;1;1;4;1;172;4;1;1
ENSG00000105289_TJP3	19	2814	20	150	96	54	38	7	31	2129	685	96	54	5;1;8;1;1440;1;1;1;9;1;1;1;17;2;2;2;1;1;2;6;2;54;1;1;1;1;1;6;3;3;1;1;1;11;3;4;1;2;1;1;1;1;1;1;1;1;4;1;4;1;1;2;1;23;7;1;1;1;1;10;1;1;1;3;1;1;6;1;2;1;1;6;1;1;1;7;1;1;1;1;1;13;2;244;2;1;4;7;1;2;1;1;49;2;2337;1	1;1;16;3;2;1470;7;2;3;8;1;1;8;1644;93;7;1;3;2;1;1;1;1;1;1476;1510;9;2;1;1;2;1;2247;1;2;3;1;1;3;2;4;3;2;1;108;1;7;286;1;1;1;1;26;2022
ENSG00000166887_VPS39	15	2658	26	51	24	27	10	2	8	1956	702	24	27	1;1;1;1;1;4;40;1;1;2;4;14;1;1;1;5;1;1;3;2;1;4;2;1	8;1;631;1;3;3;1;3;1;1;2;1;1995;1;2;5;1;1;1;4;17;1;51;110;1;1;5
ENSG00000196549_MME	3	2250	22	57	36	21	52	37	15	1807	437	36	21	36;2;1;1;3;1;1;2;1;1;1;1;5;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;4;2;4;1;2;2	3;1;2;1;1;2;1;11;1;14;11;1;19;13;1;1;1;2;43;1;1
ENSG00000149972_CNTN5	11	3300	23	86	59	27	15	7	8	2529	771	59	27	1;1;4;2;3;1;2;1;1;5;1;7;1;1;1;3;3;1;2;1;1;1;14;1;1;1;1;1;3;356;2;2;8;1;28;1;1;1;2;1;3;1;1;8;12;1;1;1;1;1;3;1;21;8;3;1;186;1638;89	1;1;1;3;90;1;6;1;1;1;1;2;1;1;2;1;1;1;1;3;2;1;1;1;1;88;1
ENSG00000109667_SLC2A9	4	1620	12	55	35	20	51	32	19	1036	395	35	20	1;1;1;1;1;1;1;1;1;1;1358;63;1;11;1;1;1473;1;1321;33;16;16;1;5;1;1;2;1;1;1;4;2;6;2040;1	4;8;2;1;1;1;1240;1;782;1;1792;2;898;1;4;1;1;1;22;3
ENSG00000024048_UBR2	6	5265	47	83	50	33	60	31	29	4101	1149	50	33	1;1;1;1;1;97;5;166;1;5;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;29;1;1;6;2;1;1;1;1;2163;4;1;1;3;1;5;7;1;1;1;1;1	2341;1;1006;1;2;324;3;1;2;320;311;4;2;3;1;89;2;1;1;10;1265;28;1;1;1;17;1;1;2;1;1;1;2
ENSG00000169814_BTD	3	1635	4	49	30	19	37	22	15	1289	340	30	19	1;19;38;9;1;1;1;1;1;1;52;1;7;24;1;1;1;34;1;93;1;1;1;1;1;1;1;1;3;1	1;1;1;2;7;1;1;1;8;1;1;2;5;2;1;822;2;1;1
ENSG00000143612_C1orf43	1	759	7	18	10	8	3	2	1	532	227	10	8	1;1;3;22;1;1;1;1;1;1	1;1;1;6;1;9;9;36
ENSG00000132692_BCAN	1	2733	13	83	50	33	13	3	10	1994	727	50	33	4;3;2;1;1;11;1;28;1;1;1;2;11;1;1;2;1;237;9;1;1;1;2;1;1;1874;2;1;2;2;1;14;3;1;1;1;2;5;2;2;1;1;1;1;1;1;1;2;1;11	1;1;1;1;1;1;1;3;2;188;2;1;2;19;3;15;4;2;1;2;4;2;1;1;7;1;735;1;2;4;1;1;1
ENSG00000160539_PPAPDC3	9	813	2	26	12	14	55	38	17	682	122	12	14	7;1;2;1;2;1;1;2;1886;1;1;1	2;1;2;1;2;9;25;12;1;1;9;1826;1;25
ENSG00000139151_PLCZ1	12	1824	14	39	27	12	9	3	6	1366	452	27	12	2;1;1;64;1;2;1;1;2;1;1;1;1;2;1;2;1;1;8;1;2;1;1;1;1;1;1	9;1;1;1;6;1;1;1;22;1;1;9
ENSG00000106003_LFNG	7	1137	8	29	13	16	41	25	16	729	114	13	16	1;1;1;2;1;1;1;1;1;1;1;1;1	1;2;1;1;1;1;1;9;2;1;2;2;1;100;2;402
ENSG00000178301_AQP11	11	813	3	18	11	7	5	4	1	594	219	11	7	1;10;731;1;15;12;12;1;1;1;1	1;1;47;1;4;10;2
ENSG00000139154_AEBP2	12	1551	9	19	4	15	8	2	6	1108	428	4	15	1;1;1;1	1;1;2;1;1;1;9;2;1;465;1;1;61;1;1
ENSG00000151576_QTRTD1	3	1281	9	34	25	9	3	2	1	891	390	25	9	1;1;1;1;1;1;1;1;2;2;1;3;1;1;1;1;1;2;1;1;1;2;1;1;212	1;2;1;2;1;1;6;1;2
ENSG00000101945_SUV39H1	X	1269	6	1	0	1	58	42	16	803	148	0	1		12
ENSG00000164142_FAM160A1	4	3120	11	99	72	27	17	6	11	2146	974	72	27	1;1;1;1;1;1;1;1;3;1;11;1;1;10;3;2;3;1;1;10;1;3;1;5;1;2;3;1;1;2;2;1;13;1;1;4;1;3;4;1;1;1;2;1;1;1;1;1;3;2;1;3;1;70;1;1;37;1;1;1;5;18;1;3;1;2;1;2;3;20;1;11	23;1433;1;3;1;1;1;1;1;2;1;1;3;1;4;1;1;11;1;10;34;57;1;1;1;13;70
ENSG00000164088_PPM1M	3	1377	10	37	20	17	2	1	1	534	207	20	17	1;1;1;1;1;1;3;1;1;3;1;16;2;1;1;1;1;9;3;13	797;1;2;2;9;1;1;8;3;5;8;1;3;1;1;1;13
ENSG00000169840_GSX1	13	792	2	22	9	13	2	0	2	632	160	9	13	1;2;2;1;26;2;3;2;1	1;1;2;416;26;2;26;15;3;7;368;4;1
ENSG00000179115_FARSA	19	1644	14	37	24	13	4	1	3	1224	288	24	13	1;1;1;1;1;1;38;2;1;1;1;1;1;7;1;1;1;1;8;19;2;1;4;1	1;1;401;26;1;12;1;60;1;8;15;2;1
ENSG00000163879_DNALI1	1	840	6	34	19	15	3	0	3	631	209	19	15	1;2;1;3;1;1;1023;2;1;1;1;1;3;1;7;1;22;5;1	1;1;11;1;1;1;1;1;1;2;1;1;1;17;36
ENSG00000078304_PPP2R5C	14	1665	16	25	15	10	2	1	1	1140	498	15	10	4;16;1;1;1;1;1;1;1;1;2;1;1;2;885	209;1;1;9;14;1;8;1;1;1
ENSG00000147364_FBXO25	8	1101	10	33	18	15	3	1	2	772	329	18	15	1;2;1;151;854;3;1;1;1;1;7;1;1;1;1;1;1;3	6;91;3;1;1;5;1;1;2;1;1;1;1;1;5
ENSG00000067082_KLF6	10	849	4	17	8	9	2	1	1	639	210	8	9	1;1;1;2;94;1;1;1	2;2;1;11;25;2;2;1;93
ENSG00000166455_C16orf46	16	1185	2	51	35	16	27	20	7	851	313	35	16	162;2;1;1;88;1;524;3;4;1;14;790;1;1;1;1;1;1;1;1;4;1;1;1;1;1;17;17;1;17;1;1;1;3;1	1;1;3;119;2;1;541;17;1;11;1;1422;17;17;1;1
ENSG00000139517_LNX2	13	2070	9	48	35	13	13	3	10	1420	650	35	13	9;1;1;1;2;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;10;2355;2;1;1;2;1;8;17;2;2	2;4;1;1;67;1;2;1;2;1;1;4;1
ENSG00000136449_MYCBPAP	17	2952	19	93	72	21	12	9	3	2076	876	72	21	13;2;1;1;2;1;58;9;185;3;11;1;3;1;1280;1;1;2;1;34;1;1;2;1;1;1;59;1;1;1;1;948;1;1;1;1;3;30;1;1;1;57;1;1;1;2;1;1;3;2;1;56;2315;2;1;41;18;1;1;4;1;59;8;1;1;8;1;1;1;3;951;1	1;257;2;1;24;8;5;1;1;832;1;1;1;48;4;1;76;1;10;5;927
ENSG00000172167_MTBP	8	2712	22	62	40	22	19	10	9	1962	750	40	22	1;3;1;1;2;2;6;39;1;3;78;1;1;1;1;1;1;85;1;41;1;7;20;1;3;1;4;50;13;1;1;2;1;16;1;1;27;5;1;1	5;189;1;1;6;1;3;11;6;13;7;1;1;7;9;1;78;2;491;2397;3;5
ENSG00000088992_TESC	12	642	8	17	7	10	1	1	0	531	111	7	10	1;4;3;13;1;1;1	4;4;1;1;25;2;2;1;1;1
ENSG00000162552_WNT4	1	1053	5	35	16	19	126	97	29	847	182	16	19	1;2;1;1;1;1;6;1;1;1;2;4;1;1;1;1	1;1;1;6;1;117;1;1;1;3;1;1;1;17;1;4;1;1;1
ENSG00000119888_EPCAM	2	1026	9	30	19	11	7	6	1	617	247	19	11	1;1;1;1;1;1;1;5;4;2;1672;11;4;1;71;1;1;4;1	15;6;1;23;6;2;1;1;1;1;14
ENSG00000171819_ANGPTL7	1	1038	5	30	19	11	6	2	4	826	212	19	11	1;1;1;276;5;1;2;1;1;1;5;1;3;5;1;2;1;1;1	1;1;1;1;60;1;1;1;1;1;493
ENSG00000156853_ZNF689	16	1500	3	28	13	15	6	0	6	1160	340	13	15	1;1;1;3;1;2;1;1;1;1;1;1;1	1;3;29;1;1;12;1;1;1;360;1;2;155;1;2
ENSG00000060140_STYK1	12	1266	9	32	20	12	27	14	13	630	198	20	12	3;1;1;1;2;1;2;1;1;2;1;2010;1;2;1;1;1;6;76;2	2;14;1;1;215;1;14;1268;1;9;1;1
ENSG00000166788_SAAL1	11	1428	12	32	24	8	11	6	5	1030	392	24	8	5;50;130;1;1;1;9;1;90;426;1;4;1;1;1;14;1;4;1;1;1;50;1;1	15;4;719;2;2;151;1;1
ENSG00000048462_TNFRSF17	16	552	3	16	12	4	1	1	0	397	155	12	4	1;1;1;1;6;10;194;3;1;4;1;32	2;17;700;297
ENSG00000130338_TULP4	6	4629	14	140	75	65	29	7	22	3330	1044	75	65	1;2;1;1;3;1;1;1;7;1;2;1;3;1;1;1;1;159;9;1;1;1;4;1;1;1;1;1;1;1;2;663;1;11;1;1;1;1;1;1;2;1;1;7;1;1;1;1;1;1;6;3;1;1;1;13;3;1;1;1;1;15;1;8;1;6;1;1;1;1;1;1;3;3;1	675;667;12;1;1;1976;4;1;3;1;9;1;5;3;2;1;3;1;1;1;8;1;1;1;1;1;1;2;1;21;1;1;6;11;1;1;866;9;5;3;1;1;3;12;1;3;52;1;2;1;7;1;1;2;2;1;726;8;6;157;4;9;1;2156;1
ENSG00000170175_CHRNB1	17	1503	11	33	22	11	7	4	3	1102	401	22	11	1;2;604;3;2;2;1;1;3;1;1;6;1;1;1;1;1;1;6;59;1;9	6;1;14;2;4;1;1;1;1;8;1
ENSG00000112419_PHACTR2	6	1935	13	47	31	16	16	12	4	1326	609	31	16	1;1;1;1;1;2;1002;1;1;12;1;30;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;3	1;2;2;2;1;1;1098;8;1;1;30;1;1;1;1;1
ENSG00000046651_OFD1	X	3036	23	32	19	13	12	6	6	2145	885	19	13	1;1;1;30;1;1;1;22;1;2;7;7;2;2;4;13;1;1;1	1;3;1;1;26;1;1;19;1;1;5;1;7
ENSG00000205339_IPO7	11	3114	25	37	15	22	8	1	7	2236	878	15	22	1;1;1;1;1;1;2;1;1;2;1;1;1;1;1	89;1;1;1;1;1;1;1;1;1;2;1;1;1;1;142;6;1;1;2;20;2
ENSG00000171530_TBCA	5	393	5	6	5	1	2	0	2	221	103	5	1	1;1;1;15;4	1
ENSG00000138080_EMILIN1	2	3048	8	95	59	36	17	8	9	2194	854	59	36	1;1;2;1;46;1;2;1;1;3;156;2;1;1;1;1;2;3;1;5;16;1;1;1;1;1;3;7;1;2;1;1;1;1;1;2;46;3;1;1;2;1;2;1;1;1;4;2;1;1;2;2;1;45;2;1;1;1;1	5;1;1;2;2;1;1;1;4;4;1;1;2;1;1;72;2;1;3;3;1;1;1;3;5;26;1;8;2;72;1;1;1;1;1;11
ENSG00000143258_USP21	1	1695	12	26	16	10	6	1	5	1226	469	16	10	1;5;1;48;1;1;3;1;1;1;1;107;1;82;1;1	1;1;1;3;1;1;1;1;1;1
ENSG00000125831_CST11	20	414	3	18	11	7	8	5	3	307	107	11	7	6;1;9;2;1;5;1;1;1;1;1	1;1;4;1384;129;1;22
ENSG00000182185_RAD51B	14	1275	10	37	23	14	56	40	16	649	188	23	14	17;1;1;1;1;1;1;1;1;9;3;106;1;15;3;15;46;1;1;3;4;1;1	3;45;2;1;1;38;1;2;1;5;4;1;47;1
ENSG00000109339_MAPK10	4	1152	11	16	5	11	2	0	2	989	403	5	11	8;1;1;1;1	1;16;1;98;1;1;1;1;1;1;20
ENSG00000140534_TICRR	15	5730	22	186	124	62	54	30	24	4014	1671	124	62	5;1;3;1;9;2;1;3;7;1;7;15;3;1936;1;1;1;1;1;1811;1;1;1;2;2;1;1;4;2;4;48;1;12;8;1;2;8;1;1;33;12;1;3;1;1;2;1;58;1;1;1;2;3;1;5;1;1;1;1;2;9;5;1;1;109;1;2;2;4;3;2;4;60;1;1;1;1;1;1;15;4;1;1;158;3;1;4;1;2;748;1;1;1;1;3;1;1;7;1;1;1;3;14;1;1;1933;37;1;1;1;1;1;1;1;111;1;2;1;2;2;1339;1;1;2	1;3;2;1;5;1;2;2;1;1;2;1;2;2;1187;1;1;1;1;1;1;1;14;1;4;1;221;1;1;2;1;1;6;55;2;1;1;1;1;2;131;2;1;2;1;1;2;1;2;1;7;2;44;1;1;79;1;1;24;28;2;1
ENSG00000181634_TNFSF15	9	753	4	20	11	9	5	2	3	550	203	11	9	1;1;80;1;1;1;2;2;20;1;1	1;2;1447;1;1;1;6;1;1
ENSG00000071909_MYO3B	2	4023	35	115	81	34	27	14	13	2849	1171	81	34	23;1;1;1;6;1;1;1;6;1;13;3;1;6;12;2;48;2;1;1515;2;1;1;1;1;16;4;148;4;1;1;1;7;1;39;2;1;1101;1244;1;1;1;1;1;2;2;1;2;1;1;1;1;1;3;1;2;1;1;1;484;4;1;2;214;1;4;1;1;1;130;1;8;21;1;1;10;1;1;1;1;2	666;4;3;10;2092;1;2;2120;1;1;1;1079;569;1;2;1;4;1;1097;3;2;1;12;1;104;1;1;1;7;6;46;1;28;3
ENSG00000170275_CRTAP	3	1203	7	34	21	13	6	2	4	935	268	21	13	1;3;1;4;2;1;1;1;1;62;1;1;3;537;1;1;14;2;1;1;1	1247;3;1;1;1414;154;1;3;16;1;1470;1470;1
ENSG00000172458_IL17D	13	606	2	13	8	5	0	0	0	287	28	8	5	1;2;1;2;1;8;1;1	3;1;10;2;1
